county_name,short_names,naics,date,sales,units
Asotin County,Utilities,22,2007-01-01,0,0
Asotin County,Utilities,22,2008-01-01,143871,3
Asotin County,Utilities,22,2009-01-01,1177,3
Asotin County,Utilities,22,2010-01-01,0,0
Asotin County,Utilities,22,2011-01-01,0,0
Asotin County,Utilities,22,2012-01-01,0,0
Asotin County,Utilities,22,2013-01-01,0,0
Asotin County,Utilities,22,2014-01-01,0,0
Asotin County,Utilities,22,2015-01-01,0,0
Asotin County,Utilities,22,2016-01-01,130036,6
Asotin County,Wholesale Trade,42,2005-01-01,13433436,681
Asotin County,Wholesale Trade,42,2006-01-01,13589409,711
Asotin County,Wholesale Trade,42,2007-01-01,11488218,764
Asotin County,Wholesale Trade,42,2008-01-01,14171509,944
Asotin County,Wholesale Trade,42,2009-01-01,14905203,1037
Asotin County,Wholesale Trade,42,2010-01-01,13884260,1125
Asotin County,Wholesale Trade,42,2011-01-01,15601923,1143
Asotin County,Wholesale Trade,42,2012-01-01,15010723,1203
Asotin County,Wholesale Trade,42,2013-01-01,15422587,1264
Asotin County,Wholesale Trade,42,2014-01-01,16763047,1336
Asotin County,Wholesale Trade,42,2015-01-01,17348675,1340
Asotin County,Wholesale Trade,42,2016-01-01,16670577,1456
Benton County,Admin Support,56,2005-01-01,32213357,1000
Benton County,Admin Support,56,2006-01-01,38558544,1082
Benton County,Admin Support,56,2007-01-01,45550685,1141
Benton County,Admin Support,56,2008-01-01,43111878,1414
Benton County,Admin Support,56,2009-01-01,47115301,1427
Benton County,Admin Support,56,2010-01-01,46627476,1504
Benton County,Admin Support,56,2011-01-01,75502289,1607
Benton County,Admin Support,56,2012-01-01,55268307,1709
Benton County,Admin Support,56,2013-01-01,61232382,1712
Benton County,Admin Support,56,2014-01-01,55070584,1704
Benton County,Admin Support,56,2015-01-01,60479683,1811
Benton County,Admin Support,56,2016-01-01,66400233,1850
Benton County,Ag. and Forestry,11,2005-01-01,899102,57
Benton County,Ag. and Forestry,11,2006-01-01,1239417,62
Benton County,Ag. and Forestry,11,2007-01-01,1562139,59
Benton County,Ag. and Forestry,11,2008-01-01,2755822,100
Benton County,Ag. and Forestry,11,2009-01-01,1720018,100
Benton County,Ag. and Forestry,11,2010-01-01,1617418,93
Benton County,Ag. and Forestry,11,2011-01-01,3162677,79
Benton County,Ag. and Forestry,11,2012-01-01,14865240,82
Benton County,Ag. and Forestry,11,2013-01-01,2544919,73
Benton County,Ag. and Forestry,11,2014-01-01,1522840,101
Benton County,Ag. and Forestry,11,2015-01-01,1922348,102
Benton County,Ag. and Forestry,11,2016-01-01,1703438,108
Benton County,Arts and Entertainment,71,2005-01-01,19314004,134
Benton County,Arts and Entertainment,71,2006-01-01,19438080,136
Benton County,Arts and Entertainment,71,2007-01-01,19538363,127
Benton County,Arts and Entertainment,71,2008-01-01,21423233,164
Benton County,Arts and Entertainment,71,2009-01-01,20245601,176
Benton County,Arts and Entertainment,71,2010-01-01,24748645,196
Benton County,Arts and Entertainment,71,2011-01-01,26965039,220
Benton County,Arts and Entertainment,71,2012-01-01,32183588,248
Benton County,Arts and Entertainment,71,2013-01-01,33616497,258
Benton County,Arts and Entertainment,71,2014-01-01,34165997,247
Benton County,Arts and Entertainment,71,2015-01-01,36191091,256
Benton County,Arts and Entertainment,71,2016-01-01,38582219,278
Benton County,Construction,23,2005-01-01,356329075,3578
Benton County,Construction,23,2006-01-01,401514357,3584
Benton County,Construction,23,2007-01-01,481712653,3642
Benton County,Construction,23,2008-01-01,406864886,3898
Benton County,Construction,23,2009-01-01,367348826,3952
Benton County,Construction,23,2010-01-01,344301335,4241
Benton County,Construction,23,2011-01-01,413593937,4432
Benton County,Construction,23,2012-01-01,370008539,4437
Benton County,Construction,23,2013-01-01,503434114,4686
Benton County,Construction,23,2014-01-01,466905211,4586
Benton County,Construction,23,2015-01-01,577734371,4755
Benton County,Construction,23,2016-01-01,609382163,4991
Benton County,Distribution,48,2005-01-01,2117484,56
Benton County,Distribution,48,2006-01-01,1735504,50
Benton County,Distribution,48,2007-01-01,1643003,38
Benton County,Distribution,48,2008-01-01,2144072,66
Benton County,Distribution,48,2009-01-01,1687118,74
Benton County,Distribution,48,2010-01-01,2634179,83
Benton County,Distribution,48,2011-01-01,2964064,103
Benton County,Distribution,48,2012-01-01,3100373,82
Benton County,Distribution,48,2013-01-01,3262573,71
Benton County,Distribution,48,2014-01-01,3129858,71
Benton County,Distribution,48,2015-01-01,3851792,71
Benton County,Distribution,48,2016-01-01,4529124,78
Benton County,Distribution,49,2005-01-01,28579,7
Benton County,Distribution,49,2006-01-01,10533,11
Benton County,Distribution,49,2007-01-01,58251,15
Benton County,Distribution,49,2008-01-01,214074,35
Benton County,Distribution,49,2009-01-01,151598,15
Benton County,Distribution,49,2010-01-01,218286,22
Benton County,Distribution,49,2011-01-01,233843,23
Benton County,Distribution,49,2012-01-01,68156,21
Benton County,Distribution,49,2013-01-01,90271,18
Benton County,Distribution,49,2014-01-01,45568,12
Benton County,Distribution,49,2015-01-01,40531,13
Benton County,Distribution,49,2016-01-01,132008,23
Benton County,Education,61,2005-01-01,1764924,74
Benton County,Education,61,2006-01-01,1527491,68
Benton County,Education,61,2007-01-01,1816032,81
Benton County,Education,61,2008-01-01,1898130,139
Benton County,Education,61,2009-01-01,3196535,201
Benton County,Education,61,2010-01-01,3699079,257
Benton County,Education,61,2011-01-01,2773251,263
Benton County,Education,61,2012-01-01,1511952,278
Benton County,Education,61,2013-01-01,1614008,304
Benton County,Education,61,2014-01-01,2195029,328
Benton County,Education,61,2015-01-01,2157827,365
Benton County,Education,61,2016-01-01,3264567,412
Benton County,FIRE,52,2005-01-01,19864466,259
Benton County,FIRE,52,2006-01-01,19039313,246
Benton County,FIRE,52,2007-01-01,20441351,253
Benton County,FIRE,52,2008-01-01,20569603,277
Benton County,FIRE,52,2009-01-01,18553609,294
Benton County,FIRE,52,2010-01-01,18294678,280
Benton County,FIRE,52,2011-01-01,17614223,293
Benton County,FIRE,52,2012-01-01,17957968,297
Benton County,FIRE,52,2013-01-01,19972256,354
Benton County,FIRE,52,2014-01-01,19666465,371
Benton County,FIRE,52,2015-01-01,24953007,404
Benton County,FIRE,52,2016-01-01,29154951,402
Benton County,FIRE,53,2005-01-01,42666255,662
Benton County,FIRE,53,2006-01-01,41981979,654
Benton County,FIRE,53,2007-01-01,48593550,689
Benton County,FIRE,53,2008-01-01,60062207,756
Benton County,FIRE,53,2009-01-01,67026642,821
Benton County,FIRE,53,2010-01-01,66903868,819
Benton County,FIRE,53,2011-01-01,64019434,847
Benton County,FIRE,53,2012-01-01,58747263,871
Benton County,FIRE,53,2013-01-01,63075615,913
Benton County,FIRE,53,2014-01-01,60624459,919
Benton County,FIRE,53,2015-01-01,72965033,966
Benton County,FIRE,53,2016-01-01,68808649,992
Benton County,Government,92,2005-01-01,93675,6
Benton County,Government,92,2006-01-01,123926,3
Benton County,Government,92,2007-01-01,22847,3
Benton County,Government,92,2008-01-01,138165,16
Benton County,Government,92,2009-01-01,184015,28
Benton County,Government,92,2010-01-01,122719,28
Benton County,Government,92,2011-01-01,54265,31
Benton County,Government,92,2012-01-01,3503102,40
Benton County,Government,92,2013-01-01,396573,42
Benton County,Government,92,2014-01-01,127277,31
Benton County,Government,92,2015-01-01,405903,33
Benton County,Government,92,2016-01-01,260967,39
Benton County,Health Care,62,2005-01-01,5718829,123
Benton County,Health Care,62,2006-01-01,6090733,144
Benton County,Health Care,62,2007-01-01,6364166,145
Benton County,Health Care,62,2008-01-01,6916255,209
Benton County,Health Care,62,2009-01-01,5527356,208
Benton County,Health Care,62,2010-01-01,5934196,212
Benton County,Health Care,62,2011-01-01,6709642,223
Benton County,Health Care,62,2012-01-01,6997577,232
Benton County,Health Care,62,2013-01-01,6729597,248
Benton County,Health Care,62,2014-01-01,6932949,241
Benton County,Health Care,62,2015-01-01,7986814,227
Benton County,Health Care,62,2016-01-01,11659026,229
Benton County,Hospitality,72,2005-01-01,209629862,372
Benton County,Hospitality,72,2006-01-01,216345468,394
Benton County,Hospitality,72,2007-01-01,237943443,416
Benton County,Hospitality,72,2008-01-01,247719511,471
Benton County,Hospitality,72,2009-01-01,266261044,465
Benton County,Hospitality,72,2010-01-01,285709848,495
Benton County,Hospitality,72,2011-01-01,306881216,526
Benton County,Hospitality,72,2012-01-01,310507580,547
Benton County,Hospitality,72,2013-01-01,322528751,563
Benton County,Hospitality,72,2014-01-01,341007571,545
Benton County,Hospitality,72,2015-01-01,374357934,556
Benton County,Hospitality,72,2016-01-01,400526414,589
Benton County,Information,51,2005-01-01,93835667,934
Benton County,Information,51,2006-01-01,93710724,958
Benton County,Information,51,2007-01-01,100620248,935
Benton County,Information,51,2008-01-01,110016076,1087
Benton County,Information,51,2009-01-01,111888615,1175
Benton County,Information,51,2010-01-01,116007087,1235
Benton County,Information,51,2011-01-01,115560017,1318
Benton County,Information,51,2012-01-01,111401858,1371
Benton County,Information,51,2013-01-01,120935161,1564
Benton County,Information,51,2014-01-01,129157457,1582
Benton County,Information,51,2015-01-01,141385779,1640
Benton County,Information,51,2016-01-01,145410468,1730
Benton County,Manufacturing,31,2005-01-01,5585166,85
Benton County,Manufacturing,31,2006-01-01,6052595,117
Benton County,Manufacturing,31,2007-01-01,8245062,171
Benton County,Manufacturing,31,2008-01-01,10506241,304
Benton County,Manufacturing,31,2009-01-01,10151260,371
Benton County,Manufacturing,31,2010-01-01,9899826,457
Benton County,Manufacturing,31,2011-01-01,11754134,499
Benton County,Manufacturing,31,2012-01-01,12144878,499
Benton County,Manufacturing,31,2013-01-01,15935601,540
Benton County,Manufacturing,31,2014-01-01,15282838,547
Benton County,Manufacturing,31,2015-01-01,17668537,554
Benton County,Manufacturing,31,2016-01-01,15423810,626
Benton County,Manufacturing,32,2005-01-01,31277996,191
Benton County,Manufacturing,32,2006-01-01,14539124,178
Benton County,Manufacturing,32,2007-01-01,14886845,218
Benton County,Manufacturing,32,2008-01-01,14878281,414
Benton County,Manufacturing,32,2009-01-01,15906803,523
Benton County,Manufacturing,32,2010-01-01,18343847,503
Benton County,Manufacturing,32,2011-01-01,18127769,536
Benton County,Manufacturing,32,2012-01-01,17516633,529
Benton County,Manufacturing,32,2013-01-01,18028922,610
Benton County,Manufacturing,32,2014-01-01,18601430,620
Benton County,Manufacturing,32,2015-01-01,17121111,649
Benton County,Manufacturing,32,2016-01-01,20888429,718
Benton County,Manufacturing,33,2005-01-01,15396607,350
Benton County,Manufacturing,33,2006-01-01,15788075,356
Benton County,Manufacturing,33,2007-01-01,17485740,424
Benton County,Manufacturing,33,2008-01-01,22335985,664
Benton County,Manufacturing,33,2009-01-01,25491066,845
Benton County,Manufacturing,33,2010-01-01,20565688,892
Benton County,Manufacturing,33,2011-01-01,27901592,977
Benton County,Manufacturing,33,2012-01-01,21452640,989
Benton County,Manufacturing,33,2013-01-01,28657196,1069
Benton County,Manufacturing,33,2014-01-01,27668562,1113
Benton County,Manufacturing,33,2015-01-01,24982918,1135
Benton County,Manufacturing,33,2016-01-01,26483586,1212
Benton County,Mining,21,2005-01-01,0,0
Benton County,Mining,21,2006-01-01,87358,3
Benton County,Mining,21,2007-01-01,0,0
Benton County,Mining,21,2008-01-01,180286,8
Benton County,Mining,21,2009-01-01,277728,4
Benton County,Mining,21,2010-01-01,410371,6
Benton County,Mining,21,2011-01-01,785200,15
Benton County,Mining,21,2012-01-01,366644,15
Benton County,Mining,21,2013-01-01,292902,21
Benton County,Mining,21,2014-01-01,55095,10
Benton County,Mining,21,2015-01-01,160032,15
Benton County,Mining,21,2016-01-01,999406,17
Benton County,Other Govmt.,99,2006-01-01,0,0
Benton County,Other Govmt.,99,2007-01-01,0,0
Benton County,Other Govmt.,99,2010-01-01,0,0
Benton County,Other Private,81,2005-01-01,53889779,843
Benton County,Other Private,81,2006-01-01,55517608,864
Benton County,Other Private,81,2007-01-01,61997527,920
Benton County,Other Private,81,2008-01-01,67069355,1126
Benton County,Other Private,81,2009-01-01,79858789,1173
Benton County,Other Private,81,2010-01-01,74221623,1162
Benton County,Other Private,81,2011-01-01,87984503,1208
Benton County,Other Private,81,2012-01-01,80288668,1270
Benton County,Other Private,81,2013-01-01,93142983,1362
Benton County,Other Private,81,2014-01-01,98066468,1347
Benton County,Other Private,81,2015-01-01,96567433,1450
Benton County,Other Private,81,2016-01-01,99256669,1424
Benton County,Retail Trade,44,2005-01-01,637761608,1651
Benton County,Retail Trade,44,2006-01-01,661224280,1766
Benton County,Retail Trade,44,2007-01-01,747219132,1930
Benton County,Retail Trade,44,2008-01-01,755840220,2963
Benton County,Retail Trade,44,2009-01-01,731536784,3356
Benton County,Retail Trade,44,2010-01-01,791949720,3541
Benton County,Retail Trade,44,2011-01-01,852779293,3769
Benton County,Retail Trade,44,2012-01-01,896153756,4004
Benton County,Retail Trade,44,2013-01-01,957604345,4371
Benton County,Retail Trade,44,2014-01-01,1009573126,4573
Benton County,Retail Trade,44,2015-01-01,1109763916,5213
Benton County,Retail Trade,44,2016-01-01,1156875624,6230
Benton County,Retail Trade,45,2005-01-01,514418517,2631
Benton County,Retail Trade,45,2006-01-01,504508917,2738
Benton County,Retail Trade,45,2007-01-01,534254555,2909
Benton County,Retail Trade,45,2008-01-01,566298057,4590
Benton County,Retail Trade,45,2009-01-01,595914589,5346
Benton County,Retail Trade,45,2010-01-01,628563282,5501
Benton County,Retail Trade,45,2011-01-01,643315460,5906
Benton County,Retail Trade,45,2012-01-01,644801991,6116
Benton County,Retail Trade,45,2013-01-01,669503016,6546
Benton County,Retail Trade,45,2014-01-01,691509910,6854
Benton County,Retail Trade,45,2015-01-01,726933282,7652
Benton County,Retail Trade,45,2016-01-01,758203158,8586
Benton County,Services,54,2005-01-01,19850356,804
Benton County,Services,54,2006-01-01,36071192,869
Benton County,Services,54,2007-01-01,44583738,907
Benton County,Services,54,2008-01-01,34700664,1244
Benton County,Services,54,2009-01-01,35953326,1376
Benton County,Services,54,2010-01-01,58495663,1474
Benton County,Services,54,2011-01-01,59113863,1587
Benton County,Services,54,2012-01-01,69620797,1666
Benton County,Services,54,2013-01-01,58335662,1702
Benton County,Services,54,2014-01-01,52406015,1740
Benton County,Services,54,2015-01-01,52431702,1943
Benton County,Services,54,2016-01-01,70722991,2021
Benton County,Services,55,2005-01-01,0,0
Benton County,Services,55,2006-01-01,527429,6
Benton County,Services,55,2007-01-01,763866,9
Benton County,Services,55,2008-01-01,529619,11
Benton County,Services,55,2009-01-01,527306,17
Benton County,Services,55,2010-01-01,579480,9
Benton County,Services,55,2011-01-01,5376,6
Benton County,Services,55,2012-01-01,0,0
Benton County,Services,55,2013-01-01,0,0
Benton County,Services,55,2014-01-01,0,0
Benton County,Services,55,2015-01-01,0,0
Benton County,Services,55,2016-01-01,3384,3
Benton County,Utilities,22,2005-01-01,2577704,13
Benton County,Utilities,22,2006-01-01,2785243,15
Benton County,Utilities,22,2007-01-01,2601812,18
Benton County,Utilities,22,2008-01-01,2957721,24
Benton County,Utilities,22,2009-01-01,6463184,32
Benton County,Utilities,22,2010-01-01,2690597,24
Benton County,Utilities,22,2011-01-01,3446675,25
Benton County,Utilities,22,2012-01-01,2550308,23
Benton County,Utilities,22,2013-01-01,2586903,20
Benton County,Utilities,22,2014-01-01,2630216,21
Benton County,Utilities,22,2015-01-01,2897111,26
Benton County,Utilities,22,2016-01-01,2564777,26
Benton County,Wholesale Trade,42,2005-01-01,157260438,3032
Benton County,Wholesale Trade,42,2006-01-01,163139377,3152
Benton County,Wholesale Trade,42,2007-01-01,175247112,3448
Benton County,Wholesale Trade,42,2008-01-01,202704062,4523
Benton County,Wholesale Trade,42,2009-01-01,209939534,5001
Benton County,Wholesale Trade,42,2010-01-01,209216959,5196
Benton County,Wholesale Trade,42,2011-01-01,218268442,5471
Benton County,Wholesale Trade,42,2012-01-01,206183206,5765
Benton County,Wholesale Trade,42,2013-01-01,234249969,6343
Benton County,Wholesale Trade,42,2014-01-01,248186508,6318
Benton County,Wholesale Trade,42,2015-01-01,259717745,6654
Benton County,Wholesale Trade,42,2016-01-01,258298462,6920
Chelan County,Admin Support,56,2005-01-01,15557084,672
Chelan County,Admin Support,56,2006-01-01,18177647,715
Chelan County,Admin Support,56,2007-01-01,22208927,797
Chelan County,Admin Support,56,2008-01-01,22919456,914
Chelan County,Admin Support,56,2009-01-01,19582626,916
Chelan County,Admin Support,56,2010-01-01,19542764,1016
Chelan County,Admin Support,56,2011-01-01,20720000,1070
Chelan County,Admin Support,56,2012-01-01,20077008,1130
Chelan County,Admin Support,56,2013-01-01,21915581,1070
Chelan County,Admin Support,56,2014-01-01,25043805,1101
Chelan County,Admin Support,56,2015-01-01,25820742,1190
Chelan County,Admin Support,56,2016-01-01,40991674,1219
Chelan County,Ag. and Forestry,11,2005-01-01,2360289,53
Chelan County,Ag. and Forestry,11,2006-01-01,2190767,54
Chelan County,Ag. and Forestry,11,2007-01-01,1872597,56
Chelan County,Ag. and Forestry,11,2008-01-01,1951569,75
Chelan County,Ag. and Forestry,11,2009-01-01,1628444,80
Chelan County,Ag. and Forestry,11,2010-01-01,1667665,84
Chelan County,Ag. and Forestry,11,2011-01-01,2287971,73
Chelan County,Ag. and Forestry,11,2012-01-01,7619185,80
